pl_name,log_pl_bmasse,pl_rade,log_pl_densitye,log_pl_orbper,log_pl_orbsmax,st_teff,log_st_mass,pl_class,pl_class2
HD 136352 c,1.0507663112330423,2.916,-0.46853498431306856,1.4407864867193712,-0.7642191296724398,5664.0,-0.060480747381381476,Terrestrial,Neptunian
HD 136352 d,0.9454685851318197,2.562,-0.4052075277024826,2.0303770535558,-0.37161106994968846,5664.0,-0.060480747381381476,Terrestrial,SuperEarth
HD 137496 b,0.6063813651106049,1.31,0.12962874153501222,0.20982587955424253,-1.563519304990505,5799.0,0.01703333929878037,Terrestrial,SuperEarth
HD 1397 b,2.12024298461033,11.5,-1.186789273058805,1.0620300232289386,-0.9597933724252888,5521.0,0.12057393120584989,Jovian,Jovian
HD 149026 b,2.0819784845150475,8.295,-0.799409423174391,0.45877227068628956,-1.3601152580836957,6179.0,0.15228834438305647,Jovian,Jovian
HD 152843 b,1.0629578340845103,3.41,-0.6602440395012829,1.0654452605440228,-0.9775716288145134,6310.0,0.06069784035361165,Terrestrial,Neptunian
HD 15337 b,0.8756399370041684,1.64,0.10616965625277491,0.6772555429914421,-1.282329496997738,5125.0,-0.045757490560675115,Terrestrial,SuperEarth
HD 15337 c,0.909020854211156,2.39,-0.351111585241557,1.2349827110941602,-0.8968807464542862,5125.0,-0.045757490560675115,Terrestrial,SuperEarth
HD 17156 b,3.0475020043640613,12.33,-0.35032596203143346,1.326676402721162,-0.7883989558547603,6040.0,0.14921911265537988,Terrestrial,Jovian
HD 183579 b,1.294466226161593,3.55,-0.4811575696119892,1.2423246741900058,-0.8748441704194698,5788.0,0.012837224705172217,Terrestrial,Neptunian
HD 18599 b,1.3820170425748683,2.6,0.012158262054114565,0.616731225963823,-1.3187587626244128,5145.0,-0.06550154875643228,Terrestrial,Neptunian
HD 189733 b,2.555273331381657,12.666,-0.8775838563005429,0.34607424599059544,-1.505011026316832,5052.0,-0.10237290870955855,Jovian,Jovian
HD 191939 b,1.0,3.41,-0.7232018735857931,0.9484288896176689,-1.0947439512515487,5348.0,-0.09151498112135022,Terrestrial,SuperEarth
HD 191939 c,0.9030899869919435,3.195,-0.7352613370996132,1.45605831913012,-0.7564658981679381,5348.0,-0.09151498112135022,Terrestrial,SuperEarth
HD 191939 d,0.4471580313422192,2.995,-1.1069711854420714,1.5837997594223996,-0.6712127996454653,5348.0,-0.09151498112135022,Jovian,SuperEarth
HD 191939 g,1.130333768495006,3.74,-0.7132197747147344,2.4533183400470375,-0.09044397075882467,5348.0,-0.09151498112135022,Terrestrial,Neptunian
HD 202772 A b,2.509515840820982,17.318,-1.3309161017093942,0.5196912547742379,-1.2833290244398645,6272.0,0.2355284469075489,Jovian,Jovian
HD 20329 b,0.8704039052790271,1.72,0.03887982794808043,-0.03333367478247137,-1.744727494896694,5596.0,-0.045757490560675115,Terrestrial,SuperEarth
HD 207897 b,1.1583624920952498,2.501,-0.1609173197045578,1.209572889808771,-0.9344202852715516,5070.0,-0.09691001300805639,Terrestrial,Neptunian
HD 209458 b,2.3655177480186933,15.581,-1.3372069712972416,0.5471281454778968,-1.3272558016934008,6091.0,0.08990511143939793,Jovian,Jovian
HD 213885 b,0.9459607035775686,1.745,0.09563567308367248,0.003475611517223264,-1.6963720236161102,5978.0,0.029383777685209667,Terrestrial,SuperEarth
HD 219134 b,0.6757783416740851,1.602,-0.06314793017887146,0.49036952938691153,-1.4116162316212721,4699.0,-0.09151498112135022,Terrestrial,SuperEarth
HD 219134 c,0.6394864892685861,1.511,-0.023245640356789887,0.8302408372463052,-1.1850868187249262,4699.0,-0.09151498112135022,Terrestrial,SuperEarth
HD 219666 b,1.2201080880400552,4.71,-0.9238933699549333,0.7807542676240053,-1.196816111464658,5527.0,-0.036212172654444715,Jovian,Neptunian
HD 221416 b,1.7817553746524688,9.17,-1.2302913689658943,1.1546278336717117,-0.9108016331948511,5080.0,0.08278537031645007,Jovian,Jovian
HD 23472 b,0.9201233262907239,2.0,-0.10790539730951958,1.2471649476891806,-0.9347938719456881,4684.0,-0.17392519729917355,Terrestrial,SuperEarth
HD 23472 c,0.5327543789924978,1.87,-0.4077091772252992,1.474179682698408,-0.783570169123749,4684.0,-0.17392519729917355,Terrestrial,SuperEarth
HD 23472 d,-0.2596373105057561,0.75,-0.009759837289156213,0.5995162766560403,-1.3667335888445755,4684.0,-0.17392519729917355,Terrestrial,Terrestrial
HD 23472 e,-0.14266750356873156,0.818,-0.00586615119100039,0.8980413974559665,-1.1674910872937636,4684.0,-0.17392519729917355,Terrestrial,Terrestrial
HD 23472 f,-0.11350927482751812,1.137,-0.4057294054990225,1.085011565936659,-1.0428718023231869,4684.0,-0.17392519729917355,Terrestrial,Terrestrial
HD 260655 b,0.33041377334919086,1.24,-0.07479001874581429,0.442406073856738,-1.532687937019448,3803.0,-0.3565473235138126,Terrestrial,SuperEarth
HD 260655 c,0.4899584794248346,1.533,-0.19160672174659077,0.7563226337974259,-1.3233978304179816,3803.0,-0.3565473235138126,Terrestrial,SuperEarth
HD 2685 b,2.570380749644399,16.141,-1.1783492995028138,0.6156218407951487,-1.245651664288981,6801.0,0.1553360374650618,Jovian,Jovian
HD 28109 b,1.267077816740435,2.199,0.11546339204976397,1.3596655242604245,-0.8674201523402629,6120.0,0.10037054511756291,Terrestrial,Neptunian
HD 28109 c,0.899984562549391,4.23,-1.103975276184036,1.7482515379300556,-0.5114492834995558,6120.0,0.10037054511756291,Jovian,SuperEarth
HD 28109 d,0.7544247892772586,3.25,-0.9061640302676645,1.9256214032486372,-0.38615817812393083,6120.0,0.10037054511756291,Jovian,SuperEarth
HD 3167 b,0.6748611407378116,1.627,-0.08424025468106473,-0.017885195429319094,-1.7442452133569557,5300.0,-0.07058107428570728,Terrestrial,SuperEarth
HD 3167 c,1.02816441942447,2.923,-0.4942607632561393,1.4748933345138306,-0.7488486568246454,5300.0,-0.07058107428570728,Terrestrial,Neptunian
HD 332231 b,1.8895847142369668,9.718,-1.1980847065522955,1.2721211371765087,-0.8428455600937185,6089.0,0.05307844348341968,Jovian,Jovian
HD 5278 b,0.8920946026904804,2.45,-0.400342387011417,1.1565235895932955,-0.9200955323332792,6203.0,0.05307844348341968,Terrestrial,SuperEarth
HD 72490 b,2.7496771485752918,13.5,-0.7662628935180267,2.9334872878487053,0.2741578492636798,4934.0,0.08278537031645007,Terrestrial,Jovian
HD 73583 b,1.0086001717619175,2.79,-0.45315117466717514,0.8060470866871896,-1.2189630613788682,4511.0,-0.1366771398795441,Terrestrial,Neptunian
HD 73583 c,0.9867717342662449,2.39,-0.27336070518646827,1.2759960091705884,-0.9058784041594385,4511.0,-0.1366771398795441,Terrestrial,SuperEarth
HD 80606 b,3.1436689984023367,11.994,-0.21816187171124476,2.0470282427463946,-0.34055921812968226,5561.0,0.06069784035361165,Terrestrial,Jovian
HD 80653 b,0.7481880270062004,1.613,0.0003461882310159254,-0.1429251407280992,-1.779891911959945,5910.0,0.07188200730612536,Terrestrial,SuperEarth
HD 86226 c,0.8603380065709937,2.16,-0.26796198349009903,0.6003651113953417,-1.3098039199714864,5863.0,0.00860017176191757,Terrestrial,SuperEarth
HD 89345 b,1.5435875730564623,7.398,-1.1886941444899632,1.0724079946824485,-0.9722427953094466,5576.0,0.06445798922691845,Jovian,Neptunian
HD 93963 A b,0.8920946026904804,1.35,0.37615456059716207,0.016672098296183265,-1.6808939406902237,5987.0,0.045322978786657475,Terrestrial,SuperEarth
HD 93963 A c,1.2833012287035497,3.228,-0.3684380860548489,0.5617141892258132,-1.3175841383226414,5987.0,0.045322978786657475,Terrestrial,Neptunian
HD 95338 b,1.627775375229303,3.89,-0.2670121653561202,1.7410491216395743,-0.5816987086802545,5212.0,-0.08092190762392612,Terrestrial,Neptunian
HD 97658 b,0.919078092376074,2.12,-0.18486822701848032,0.977253014067778,-1.0942041196321315,5212.0,-0.07058107428570728,Terrestrial,SuperEarth
HIP 116454 b,1.1042548792261997,2.466,-0.19666307416123885,0.9600186476802438,-1.0428718023231869,5089.0,-0.09151498112135022,Terrestrial,Neptunian
HIP 65 A b,3.0091056134497554,22.754,-1.1870063844095744,-0.00834276875648569,-1.749092300299144,4590.0,-0.10790539730951958,Jovian,Jovian
HIP 97166 b,1.3010299956639813,2.74,-0.13716042940548273,1.012369368342684,-1.0506099933550872,5198.0,-0.045757490560675115,Terrestrial,Neptunian
K2-10 b,1.4313637641589874,3.84,-0.446568645551905,1.2856563078643108,-0.8632794328435932,5620.0,-0.036212172654444715,Terrestrial,Neptunian
K2-105 b,1.4771212547196624,3.59,-0.31310082762359487,0.9173475593863744,-1.0793549985932125,5636.0,0.021189299069938092,Terrestrial,Neptunian
K2-107 b,2.426474173960119,15.98,-1.309194887582099,0.520347131064638,-1.3233063903751334,6061.0,0.11394335230683679,Jovian,Jovian
K2-108 b,1.7737864449811935,5.33,-0.5313339187068232,0.67522816185362,-1.2358238676096693,5599.0,0.06818586174616162,Terrestrial,Jovian
K2-110 b,1.2227164711475833,2.56,-0.12694216139626543,1.1418844773928667,-0.9884295564027218,4950.0,-0.12493873660829995,Terrestrial,Neptunian
K2-111 b,0.7234556720351858,1.82,-0.18169722852833864,0.7284998752157934,-1.2441251443275085,5775.0,-0.07572071393811836,Terrestrial,SuperEarth
K2-113 b,2.612784598197486,12.14,-0.7648101986285301,0.7647502025649864,-1.1924649719311469,5660.0,0.01703333929878037,Terrestrial,Jovian
K2-114 b,2.805388769892139,10.447,-0.3765247508329948,1.0565592249627604,-1.0254883072626717,4920.0,-0.06550154875643228,Terrestrial,Jovian
K2-115 b,2.426474173960119,12.06,-0.9425064860605785,1.3069097727097996,-0.8446639625349383,5657.0,-0.022276394711152253,Jovian,Jovian
K2-131 b,0.7993405494535817,1.5,0.146128035678238,-0.4326077566107198,-2.0222763947111524,5200.0,-0.07572071393811836,Terrestrial,SuperEarth
K2-132 b,2.192390967926751,14.572,-1.4231052563911837,0.9626108063531754,-1.0381045263321496,4840.0,0.03342375548694973,Jovian,Jovian
K2-138 g,0.6354837468149122,3.013,-0.9264523848134592,1.6229179627992922,-0.6362188474191348,5356.3,-0.026872146400301365,Jovian,SuperEarth
K2-139 b,2.089905852917149,9.11,-0.9135880146101459,1.4530218634735559,-0.7456936676687144,5370.0,-0.017728766960431602,Jovian,Jovian
K2-140 b,2.4706756619027757,13.563,-1.0513303599673947,0.8175116908819576,-1.1674910872937636,5585.0,-0.017728766960431602,Jovian,Jovian
K2-141 b,0.7058637122839193,1.51,0.04399413379611108,-0.5523390987286104,-2.1450869776921446,4599.0,-0.14874165128092473,Terrestrial,SuperEarth
K2-18 b,0.9503648543761231,2.37,-0.2988189202624886,1.5177186242825325,-0.8449677712090298,3457.0,-0.44369749923271273,Terrestrial,SuperEarth
K2-180 b,1.0584951112655487,2.52,-0.27064524768738357,0.9477106360174244,-1.1343039400839294,5306.0,-0.14266750356873156,Terrestrial,Neptunian
K2-19 b,1.510545010206612,7.0,-1.1496878464444584,0.8988458021934915,-1.1307682802690238,5322.0,-0.05551732784983137,Jovian,Neptunian
K2-19 c,1.0334237554869496,4.1,-0.9298665512805566,1.0755214139068972,-1.012780770091995,5322.0,-0.05551732784983137,Jovian,Neptunian
K2-19 d,1.0,1.11,0.7390923270317277,0.3993448481803675,-1.4634415574284698,5322.0,-0.05551732784983137,Terrestrial,SuperEarth
K2-216 b,0.9030899869919435,1.75,0.04903710432476033,0.33741932432967314,-1.5528419686577808,4503.0,-0.1549019599857432,Terrestrial,SuperEarth
K2-229 b,0.3961993470957364,1.0,0.27126061048743644,-0.2334265531198177,-1.8827287043442358,5315.0,-0.060480747381381476,Terrestrial,SuperEarth
K2-232 b,2.102077959971925,11.209,-1.171561384130329,1.047993059799791,-0.9848079582371656,6154.0,0.07554696139253074,Jovian,Jovian
K2-237 b,2.6366885682564467,16.197,-1.116553914924568,0.33856313964828466,-1.4487940562520938,6360.0,0.10037054511756291,Jovian,Jovian
K2-238 b,2.436693339141805,14.572,-1.1788028851761296,0.505781959609405,-1.337242168318426,5630.0,0.07554696139253074,Jovian,Jovian
K2-24 b,1.2787536009528289,5.4,-1.0433664151243764,1.3199336583488712,-0.8124792791635369,5625.0,0.029383777685209667,Jovian,Neptunian
K2-24 c,1.187520720836463,7.5,-1.562601805946937,1.6267416220067759,-0.6073030467403343,5625.0,0.029383777685209667,Jovian,Neptunian
K2-25 b,1.3891660843645324,3.44,-0.34544797995835774,0.5421484554636109,-1.5421181032660076,3207.0,-0.585026652029182,Terrestrial,Neptunian
K2-260 b,2.6544832322812937,17.396,-1.1918037013069014,0.419404802940676,-1.393618634889395,6367.0,0.14301480025409505,Jovian,Jovian
K2-261 b,1.7763505566728217,9.528,-1.2855934253596415,1.0657095728880335,-0.9854794612420763,5445.0,0.037426497940623665,Jovian,Jovian
K2-263 b,1.1702617153949575,2.41,-0.10072814893794772,1.7060256619574181,-0.5895602137896535,5368.0,-0.05551732784983137,Terrestrial,Neptunian
K2-265 b,0.8155777483242672,1.71,-0.008349319460494095,0.3745965913007686,-1.4715975620463826,5477.0,-0.036212172654444715,Terrestrial,SuperEarth
K2-27 b,1.4899584794248346,4.48,-0.5888142991778975,0.8306730175457236,-1.1737955765007473,5248.0,-0.060480747381381476,Terrestrial,Neptunian
K2-285 b,0.9858753573083937,2.59,-0.3789626715436617,0.5405478187049426,-1.4182778400509013,4975.0,-0.08092190762392612,Terrestrial,SuperEarth
K2-285 c,1.1953460583484197,3.53,-0.5729167944233479,0.8535794640546432,-1.0840727883028842,4975.0,-0.08092190762392612,Terrestrial,Neptunian
K2-287 b,2.000505441687838,9.494,-1.0567809770674856,1.1729906752682782,-0.9186526921958675,5695.0,0.02530586526477026,Jovian,Jovian
K2-29 b,2.3655177480186933,13.339,-1.1347908062456005,0.5130619855274627,-1.3749963989851366,5358.0,-0.026872146400301365,Jovian,Jovian
K2-290 c,2.39093584858113,11.276,-0.8904680896258642,1.684547803903548,-0.5157001606532142,6302.0,0.07554696139253074,Jovian,Jovian
K2-291 b,0.8122446968003693,1.589,0.08393426856993069,0.3473645623128732,-1.486649201194043,5520.0,-0.03151705144606486,Terrestrial,SuperEarth
K2-292 b,1.3891660843645324,2.63,0.004360102286959071,1.2300425382305011,-0.8860566476931632,5725.0,0.0,Terrestrial,Neptunian
K2-295 b,2.0272396949350826,10.054,-1.1047156843493868,0.6047515338665137,-1.3458234581220394,4444.0,-0.13076828026902382,Jovian,Jovian
K2-3 b,0.8115750058705934,1.98,-0.20335930152229983,1.0023659208644304,-1.1307682802690238,3896.0,-0.2218487496163564,Terrestrial,SuperEarth
K2-3 c,0.33041377334919086,1.56,-0.37389875832249386,1.3917566996187527,-0.8712777156615732,3896.0,-0.2218487496163564,Terrestrial,SuperEarth
K2-3 d,0.447168888568552,1.53,-0.23184414049254434,1.6489106789444552,-0.6784015695346561,3896.0,-0.2218487496163564,Terrestrial,SuperEarth
K2-30 b,2.2648734516256734,11.646,-1.058595642298646,0.6126252573152748,-1.315244377891376,5425.0,-0.045757490560675115,Jovian,Jovian
K2-31 b,2.751148503393945,11.882,-0.5984588773363596,0.0996288541009923,-1.6575773191777938,5280.0,-0.040958607678906384,Terrestrial,Jovian
K2-32 b,1.1760912590556813,5.299,-1.1214292360956075,0.953856298224986,-1.0996328713435297,5271.0,-0.08092190762392612,Jovian,Neptunian
K2-32 c,0.9084850188786497,3.134,-0.7047506941273641,1.3151498663016026,-0.8587697811034195,5271.0,-0.08092190762392612,Terrestrial,SuperEarth
K2-32 d,0.8260748027008264,3.484,-0.9250983729143503,1.5012922391214034,-0.7346632220320823,5271.0,-0.08092190762392612,Jovian,SuperEarth
K2-32 e,0.3222192947339193,1.212,-0.05322730136518283,0.6384233589994807,-1.3098925605436693,5271.0,-0.08092190762392612,Terrestrial,SuperEarth
K2-329 b,1.9171682358690554,8.676,-1.0227291307657116,1.0953480033147098,-0.9931062920520995,5282.0,-0.045757490560675115,Jovian,Jovian
K2-34 b,2.732132573806171,13.75,-0.8077142573009731,0.4764888671007989,-1.3545777306509081,6168.0,0.06445798922691845,Jovian,Jovian
K2-36 b,0.5910646070264992,1.43,0.00011775802301390204,0.15308707829183965,-1.6516951369518393,4916.0,-0.10237290870955855,Terrestrial,SuperEarth
K2-36 c,0.8920946026904804,3.12,-0.7153079159731479,0.727626700535272,-1.2538330356227145,4953.0,-0.09151498112135022,Terrestrial,SuperEarth
K2-38 b,0.8633228601204559,1.54,0.17582196100276679,0.6037861341970521,-1.301551461984671,5731.0,0.012837224705172217,Terrestrial,SuperEarth
K2-38 c,0.919078092376074,2.29,-0.2853670912518899,1.0237062762946016,-1.021636852916117,5731.0,0.012837224705172217,Terrestrial,SuperEarth
K2-39 b,1.4564373973375622,6.277,-1.06175772522287,0.6632701856531421,-1.2435160355573907,4881.0,-0.1804560644581313,Jovian,Neptunian
K2-60 b,2.1316044870009563,7.656,-0.6453400239137052,0.4775047121765561,-1.3467874862246563,5500.0,-0.01322826573375516,Terrestrial,Jovian
K2-66 b,1.3283796034387378,2.49,0.01484282554322865,0.7049762641021736,-1.2230809971579535,5887.0,0.045322978786657475,Terrestrial,Neptunian
K2-97 b,2.1834361252738246,10.61,-1.0186487630384973,0.9246268927095089,-1.0655015487564323,4717.0,0.07918124604762482,Jovian,Jovian
K2-98 b,1.507855871695831,5.2,-0.7650928958168665,1.0058857967874077,-1.0114410431213845,6172.0,0.07918124604762482,Terrestrial,Neptunian
K2-99 b,2.488966622164482,11.73,-0.8438661507904055,1.2613101031852219,-0.796695083861517,6217.0,0.21218760440395779,Jovian,Jovian
KELT-1 b,3.937224418434663,12.442,0.5276150908064106,0.0854739637986139,-1.608006927740287,6518.0,0.12057393120584989,BrownDwarf,BrownDwarf
KELT-10 b,2.334064662178739,15.681,-1.3769953388818,0.619747818023725,-1.2798406965940432,5948.0,0.045322978786657475,Jovian,Jovian
KELT-11 b,1.7351909982903913,15.132,-1.929436736180028,0.6754208636873493,-1.205581669125859,5375.0,0.15836249209524964,Jovian,Jovian
KELT-12 b,2.479918493187085,19.952,-1.5449795518246172,0.7017080936547573,-1.173406946065952,6279.0,0.2013971243204515,Jovian,Jovian
KELT-14 b,2.610759911631072,19.537,-1.3867524544858918,0.2330104850476364,-1.5221555236612416,5720.0,0.09342168516223506,Jovian,Jovian
KELT-15 b,2.6194661835540014,19.504,-1.3758436178772186,0.5223711928571244,-1.3360165453917334,6003.0,0.31386722036915343,Jovian,Jovian
KELT-16 b,2.9415275817285,15.861,-0.7844028502541216,-0.01367841907755443,-1.689519108537325,6236.0,0.08278537031645007,Jovian,Jovian
KELT-17 b,2.6194661835540014,17.094,-1.2040036519236599,0.4885749122332754,-1.3114911923434789,7454.0,0.21484384804769785,Jovian,Jovian
KELT-18 b,2.574076895204363,17.598,-1.2872517814965245,0.45814690195313273,-1.3419886033428876,6670.0,0.18184358794477254,Jovian,Jovian
KELT-19 A b,3.1117892971234573,21.409,-1.004938585979384,0.6638619236476216,-1.1958605676646494,7500.0,0.20951501454263097,Jovian,Jovian
KELT-2 A b,2.732643809276511,15.132,-0.9319839251939079,0.6142421181392138,-1.2598742630342694,6327.0,0.18752072083646307,Jovian,Jovian
KELT-20 b,3.0313684911599603,19.515,-0.9646759123001423,0.5408433777885296,-1.2660007134616131,8720.0,0.24551266781414982,Jovian,Jovian
KELT-23 A b,2.4743977262773016,14.83,-1.1639644634161441,0.35319488406261357,-1.4812229310732252,5899.0,-0.026872146400301365,Jovian,Jovian
KELT-24 b,3.21652464764347,14.258,-0.3705899200957423,0.7444097652475582,-1.1568295354801021,6509.0,0.1643528557844371,Terrestrial,Jovian
KELT-3 b,2.7899966178284634,17.486,-1.0630135409369572,0.4319087029795491,-1.3847866651986416,6304.0,0.292256071356476,Jovian,Jovian
KELT-4 A b,2.457401425440179,19.044,-1.50681182957554,0.47561209701517104,-1.3648179513437324,6206.0,0.07918124604762482,Jovian,Jovian
KELT-6 b,2.2181982315330364,14.572,-1.3972979927848983,0.8946316977731895,-1.1002341980556138,6102.0,0.15228834438305647,Jovian,Jovian
KELT-7 b,2.6452096881523324,17.934,-1.2407605447247405,0.4369208071114585,-1.3550692920864127,6768.0,0.24551266781414982,Jovian,Jovian
KELT-8 b,2.321738823440106,18.159,-1.5804756990648374,0.5110888780384835,-1.3419886033428876,5754.0,-0.09151498112135022,Jovian,Jovian
KELT-9 b,2.961587375657468,21.196,-1.1421130934777077,0.17059127265512028,-1.460672936460625,10170.0,0.4014005407815441,Jovian,Jovian
KOI-12 b,2.5435875730564623,13.787,-0.9997604903201276,1.2517642813668217,-0.8124792791635369,6635.0,0.17609125905568124,Jovian,Jovian
KOI-1257 b,2.6635407438751377,10.54,-0.5299198253627455,1.9377568436973254,-0.41793663708829126,5520.0,-0.004364805402450088,Terrestrial,Jovian
KOI-13 b,3.4697428641170993,16.948,-0.3425512384780567,0.24639713508992045,-1.4387793210660562,7650.0,0.2355284469075489,Terrestrial,Jovian
KOI-142 b,0.9777236052888477,3.438,-0.7561327483725531,1.0380822256065392,-1.0087739243075051,5466.0,-0.004364805402450088,Terrestrial,SuperEarth
KOI-142 c,2.3306166672944384,14.0,-1.2327061763485756,1.3476211390081818,-0.8089683911513822,5466.0,-0.004364805402450088,Jovian,Jovian
KOI-3680 b,2.787752196906011,11.097,-0.47280329780745844,2.149962846966579,-0.27245874297144357,5830.0,0.004321373782642578,Terrestrial,Jovian
KOI-94 b,1.021189299069938,1.71,0.1972622312851767,0.5732439603611228,-1.2908148704497546,6182.0,0.10720996964786837,Terrestrial,Neptunian
KOI-94 c,1.1931245983544616,4.32,-0.8382653786985748,1.0180197371021884,-0.9943905546397196,6182.0,0.10720996964786837,Jovian,Neptunian
KOI-94 d,2.0253058652647704,11.27,-1.2554046194818493,1.3491412717058893,-0.7736579128363693,6182.0,0.10720996964786837,Jovian,Jovian
KOI-94 e,1.5440680443502757,6.56,-1.031582210385005,1.734962239750082,-0.5162701009999763,6182.0,0.10720996964786837,Jovian,Neptunian
KPS-1 b,2.5396213858388608,11.545,-0.7724991625290244,0.23205310005359472,-1.570247719997592,5165.0,-0.05060999335508721,Terrestrial,Jovian
Kepler-10 b,0.6635624189479901,1.481,0.026958506776064654,-0.07701985136137265,-1.764471553092451,5627.0,-0.040958607678906384,Terrestrial,SuperEarth
Kepler-10 c,0.8674674878590515,2.323,-0.35561887814995474,1.6560464287238046,-0.6179829574251317,5706.0,0.00860017176191757,Terrestrial,SuperEarth
Kepler-100 b,0.8656960599160706,1.32,0.379035529690221,0.8380332359757762,-1.1426675035687315,5825.0,0.03342375548694973,Terrestrial,SuperEarth
Kepler-100 c,0.8481891169913987,2.2,-0.30401766208352005,1.1077491100371641,-0.9625735020593764,5825.0,0.03342375548694973,Terrestrial,SuperEarth
Kepler-100 d,0.47712125471966244,1.61,-0.26829510998418665,1.5481817425532103,-0.6689778289581714,5825.0,0.03342375548694973,Terrestrial,SuperEarth
Kepler-101 b,1.7084209001347128,5.77,-0.7000452759407814,0.5425367803292055,-1.324221658325915,5667.0,0.06818586174616162,Terrestrial,Jovian
Kepler-102 b,0.6334684555795865,0.47,1.4922361451641342,0.7232060246390831,-1.258060922270801,4903.0,-0.09691001300805639,Terrestrial,SuperEarth
Kepler-102 c,0.47712125471966244,0.58,1.0618985374225507,0.849506632501439,-1.1739251972991736,4903.0,-0.09691001300805639,Terrestrial,SuperEarth
Kepler-102 d,0.5797835966168101,1.18,0.2391988380901341,1.0133302695276776,-1.0644927341752872,4903.0,-0.09691001300805639,Terrestrial,SuperEarth
Kepler-102 e,0.9508514588885464,2.22,-0.21314620107166948,1.208056878684064,-0.9347938719456881,4903.0,-0.09691001300805639,Terrestrial,SuperEarth
Kepler-102 f,0.7160033436347992,0.88,0.7576165905759933,1.438599301704939,-0.7812020018882624,4903.0,-0.09691001300805639,Terrestrial,SuperEarth
Kepler-106 b,0.724275869600789,0.82,0.8578955758413391,0.7899232184957667,-1.1884249941294067,5858.0,0.0,Terrestrial,SuperEarth
Kepler-106 c,1.0187004986662433,2.5,-0.3000582639581694,1.1326054501169693,-0.9601894458516497,5858.0,0.0,Terrestrial,Neptunian
Kepler-106 d,0.9084850188786497,0.95,0.8503754664038066,1.379852800886857,-0.7953374882517811,5858.0,0.0,Terrestrial,SuperEarth
Kepler-106 e,1.048053173115609,2.56,-0.30160545942823963,1.6419151217736123,-0.620694482249418,5858.0,0.0,Terrestrial,Neptunian
Kepler-107 b,0.5453071164658241,1.536,-0.13880526722895545,0.5024300972131288,-1.3425616772970375,5854.0,0.09342168516223506,Terrestrial,SuperEarth
Kepler-107 c,0.9726655922661109,1.597,0.2378121072423622,0.6903247539417944,-1.2172408073760028,5854.0,0.09342168516223506,Terrestrial,SuperEarth
Kepler-107 e,0.9344984512435677,2.903,-0.5789813928597534,1.1687667863356153,-0.8982872861534897,5854.0,0.09342168516223506,Terrestrial,SuperEarth
Kepler-109 b,0.8633228601204559,2.37,-0.3858609145181557,0.811684235961135,-1.1655792963184675,5952.0,0.01703333929878037,Terrestrial,SuperEarth
Kepler-109 c,1.3384564936046048,2.52,0.009316134651672603,1.3268006350086712,-0.8221750281353182,5952.0,0.01703333929878037,Terrestrial,Neptunian
Kepler-11 b,0.2787536009528289,1.8,-0.6120026509653893,1.013001635180825,-1.0409586076789064,5663.0,-0.017728766960431602,Terrestrial,Terrestrial
Kepler-11 c,0.4623979978989561,2.87,-1.036186428911321,1.1147477221029778,-0.9706162223147904,5663.0,-0.017728766960431602,Jovian,SuperEarth
Kepler-11 d,0.8633228601204559,3.12,-0.7440796585431724,1.3557292112134942,-0.8096683018297085,5663.0,-0.017728766960431602,Terrestrial,SuperEarth
Kepler-11 e,0.9030899869919435,4.19,-1.0884908185152424,1.5051445496049527,-0.7099653886374819,5663.0,-0.017728766960431602,Jovian,SuperEarth
Kepler-11 f,0.3010299956639812,2.49,-1.012506782231528,1.6692127117959676,-0.6020599913279624,5663.0,-0.017728766960431602,Jovian,Terrestrial
Kepler-11 g,1.3979400086720377,3.33,-0.2943314284552219,2.073280903681438,-0.3316140833099998,5663.0,-0.017728766960431602,Terrestrial,Neptunian
Kepler-113 b,1.0681858617461617,1.82,0.16303296118263727,0.6770591773921614,-1.2992962828549806,4725.0,-0.12493873660829995,Terrestrial,Neptunian
Kepler-113 c,0.9395192526186185,2.18,-0.20078896480349598,0.9506116310021037,-1.1174754620451195,4725.0,-0.12493873660829995,Terrestrial,SuperEarth
Kepler-117 c,2.7669925109433593,12.341,-0.6319972826056773,1.705781556173524,-0.552221990705379,6150.0,0.05307844348341968,Terrestrial,Jovian
Kepler-12 b,2.1376786347131493,19.661,-1.868076911473605,0.6471836673433474,-1.2572748686953017,5947.0,0.06818586174616162,Jovian,Jovian
Kepler-129 b,1.3010299956639813,2.4,0.03545753392086325,1.1983821300082942,-0.8860566476931632,5770.0,0.07188200730612536,Terrestrial,Neptunian
Kepler-129 c,1.6334684555795864,2.52,0.3043280966266543,1.9148718175400503,-0.4089353929735008,5770.0,0.07188200730612536,Terrestrial,Neptunian
Kepler-131 b,1.2076343673889616,2.41,-0.06335549694394366,1.2066100238992237,-0.9072793553159009,5685.0,0.00860017176191757,Terrestrial,Neptunian
